date,year,yday,building,volunteer,count,uwind,vwind,ceiling_height,visibility_distance,visibility,temperature,amt,scaled_yday,scaled_uwind,scaled_vwind,scaled_ceiling_height,scaled_temperature,scaled_amt
4/1/2017,2017,91,e,V74,0,-6.569858075,-6.549492831,285.4814815,5932.451613,low,4.619354839,144.3316492,-1.651768971,-2.118548977,-1.971082981,-1.163648627,-1.765197207,-0.202604479
4/1/2017,2017,91,c,V74,0,-6.569858075,-6.549492831,285.4814815,5932.451613,low,4.619354839,144.3316492,-1.651768971,-2.118548977,-1.971082981,-1.163648627,-1.765197207,-0.202604479
4/1/2017,2017,91,d,V74,0,-6.569858075,-6.549492831,285.4814815,5932.451613,low,4.619354839,144.3316492,-1.651768971,-2.118548977,-1.971082981,-1.163648627,-1.765197207,-0.202604479
4/1/2017,2017,91,b,V74,0,-6.569858075,-6.549492831,285.4814815,5932.451613,low,4.619354839,144.3316492,-1.651768971,-2.118548977,-1.971082981,-1.163648627,-1.765197207,-0.202604479
4/1/2017,2017,91,a,V74,0,-6.569858075,-6.549492831,285.4814815,5932.451613,low,4.619354839,144.3316492,-1.651768971,-2.118548977,-1.971082981,-1.163648627,-1.765197207,-0.202604479
4/2/2017,2017,92,d,V74,0,2.258338464,-3.780058118,7044.545455,16068.2,high,7.6,28.533088,-1.59953715,0.605714707,-1.058927882,-0.311879525,-1.174016725,-0.324319063
4/2/2017,2017,92,e,V74,0,2.258338464,-3.780058118,7044.545455,16068.2,high,7.6,28.533088,-1.59953715,0.605714707,-1.058927882,-0.311879525,-1.174016725,-0.324319063
4/2/2017,2017,92,a,V74,0,2.258338464,-3.780058118,7044.545455,16068.2,high,7.6,28.533088,-1.59953715,0.605714707,-1.058927882,-0.311879525,-1.174016725,-0.324319063
4/2/2017,2017,92,b,V74,0,2.258338464,-3.780058118,7044.545455,16068.2,high,7.6,28.533088,-1.59953715,0.605714707,-1.058927882,-0.311879525,-1.174016725,-0.324319063
4/2/2017,2017,92,c,V74,0,2.258338464,-3.780058118,7044.545455,16068.2,high,7.6,28.533088,-1.59953715,0.605714707,-1.058927882,-0.311879525,-1.174016725,-0.324319063
4/3/2017,2017,93,b,V74,0,1.122225059,-1.706724358,18078.18182,16068.2,high,12.3,371.9739032,-1.547305329,0.255125266,-0.376044132,1.07856604,-0.241819794,0.036667769
4/3/2017,2017,93,a,V74,0,1.122225059,-1.706724358,18078.18182,16068.2,high,12.3,371.9739032,-1.547305329,0.255125266,-0.376044132,1.07856604,-0.241819794,0.036667769
4/3/2017,2017,93,c,V74,0,1.122225059,-1.706724358,18078.18182,16068.2,high,12.3,371.9739032,-1.547305329,0.255125266,-0.376044132,1.07856604,-0.241819794,0.036667769
4/3/2017,2017,93,d,V74,0,1.122225059,-1.706724358,18078.18182,16068.2,high,12.3,371.9739032,-1.547305329,0.255125266,-0.376044132,1.07856604,-0.241819794,0.036667769
4/3/2017,2017,93,g,V41,4,1.122225059,-1.706724358,18078.18182,16068.2,high,12.3,371.9739032,-1.547305329,0.255125266,-0.376044132,1.07856604,-0.241819794,0.036667769
4/3/2017,2017,93,k,V41,0,1.122225059,-1.706724358,18078.18182,16068.2,high,12.3,371.9739032,-1.547305329,0.255125266,-0.376044132,1.07856604,-0.241819794,0.036667769
4/3/2017,2017,93,f,V41,0,1.122225059,-1.706724358,18078.18182,16068.2,high,12.3,371.9739032,-1.547305329,0.255125266,-0.376044132,1.07856604,-0.241819794,0.036667769
4/3/2017,2017,93,j,V41,0,1.122225059,-1.706724358,18078.18182,16068.2,high,12.3,371.9739032,-1.547305329,0.255125266,-0.376044132,1.07856604,-0.241819794,0.036667769
4/3/2017,2017,93,i,V41,0,1.122225059,-1.706724358,18078.18182,16068.2,high,12.3,371.9739032,-1.547305329,0.255125266,-0.376044132,1.07856604,-0.241819794,0.036667769
4/3/2017,2017,93,e,V74,0,1.122225059,-1.706724358,18078.18182,16068.2,high,12.3,371.9739032,-1.547305329,0.255125266,-0.376044132,1.07856604,-0.241819794,0.036667769
4/3/2017,2017,93,h,V41,0,1.122225059,-1.706724358,18078.18182,16068.2,high,12.3,371.9739032,-1.547305329,0.255125266,-0.376044132,1.07856604,-0.241819794,0.036667769
4/4/2017,2017,94,a,V91,0,-3.481303847,3.691508709,676.1904762,10045.68,medium,11.464,33.9787848,-1.495073507,-1.165462343,1.401945361,-1.11441195,-0.407631844,-0.318595151
4/4/2017,2017,94,k,V84,0,-3.481303847,3.691508709,676.1904762,10045.68,medium,11.464,33.9787848,-1.495073507,-1.165462343,1.401945361,-1.11441195,-0.407631844,-0.318595151
4/4/2017,2017,94,j,V84,0,-3.481303847,3.691508709,676.1904762,10045.68,medium,11.464,33.9787848,-1.495073507,-1.165462343,1.401945361,-1.11441195,-0.407631844,-0.318595151
4/4/2017,2017,94,h,V84,0,-3.481303847,3.691508709,676.1904762,10045.68,medium,11.464,33.9787848,-1.495073507,-1.165462343,1.401945361,-1.11441195,-0.407631844,-0.318595151
4/4/2017,2017,94,d,V91,0,-3.481303847,3.691508709,676.1904762,10045.68,medium,11.464,33.9787848,-1.495073507,-1.165462343,1.401945361,-1.11441195,-0.407631844,-0.318595151
4/4/2017,2017,94,f,V84,0,-3.481303847,3.691508709,676.1904762,10045.68,medium,11.464,33.9787848,-1.495073507,-1.165462343,1.401945361,-1.11441195,-0.407631844,-0.318595151
4/4/2017,2017,94,i,V84,0,-3.481303847,3.691508709,676.1904762,10045.68,medium,11.464,33.9787848,-1.495073507,-1.165462343,1.401945361,-1.11441195,-0.407631844,-0.318595151
4/4/2017,2017,94,g,V84,0,-3.481303847,3.691508709,676.1904762,10045.68,medium,11.464,33.9787848,-1.495073507,-1.165462343,1.401945361,-1.11441195,-0.407631844,-0.318595151
4/4/2017,2017,94,e,V91,0,-3.481303847,3.691508709,676.1904762,10045.68,medium,11.464,33.9787848,-1.495073507,-1.165462343,1.401945361,-1.11441195,-0.407631844,-0.318595151
4/4/2017,2017,94,b,V91,0,-3.481303847,3.691508709,676.1904762,10045.68,medium,11.464,33.9787848,-1.495073507,-1.165462343,1.401945361,-1.11441195,-0.407631844,-0.318595151
4/4/2017,2017,94,c,V91,0,-3.481303847,3.691508709,676.1904762,10045.68,medium,11.464,33.9787848,-1.495073507,-1.165462343,1.401945361,-1.11441195,-0.407631844,-0.318595151
4/5/2017,2017,95,c,V15,0,-1.872081859,-1.607598053,173.75,9050.428571,low,8.5,41.1762704,-1.442841686,-0.668877905,-0.343395388,-1.177728893,-0.995510929,-0.311029954
4/5/2017,2017,95,j,V79,0,-1.872081859,-1.607598053,173.75,9050.428571,low,8.5,41.1762704,-1.442841686,-0.668877905,-0.343395388,-1.177728893,-0.995510929,-0.311029954
4/5/2017,2017,95,a,V15,0,-1.872081859,-1.607598053,173.75,9050.428571,low,8.5,41.1762704,-1.442841686,-0.668877905,-0.343395388,-1.177728893,-0.995510929,-0.311029954
4/5/2017,2017,95,b,V15,0,-1.872081859,-1.607598053,173.75,9050.428571,low,8.5,41.1762704,-1.442841686,-0.668877905,-0.343395388,-1.177728893,-0.995510929,-0.311029954
4/5/2017,2017,95,k,V79,0,-1.872081859,-1.607598053,173.75,9050.428571,low,8.5,41.1762704,-1.442841686,-0.668877905,-0.343395388,-1.177728893,-0.995510929,-0.311029954
4/5/2017,2017,95,g,V79,0,-1.872081859,-1.607598053,173.75,9050.428571,low,8.5,41.1762704,-1.442841686,-0.668877905,-0.343395388,-1.177728893,-0.995510929,-0.311029954
4/5/2017,2017,95,d,V15,0,-1.872081859,-1.607598053,173.75,9050.428571,low,8.5,41.1762704,-1.442841686,-0.668877905,-0.343395388,-1.177728893,-0.995510929,-0.311029954
4/5/2017,2017,95,i,V79,0,-1.872081859,-1.607598053,173.75,9050.428571,low,8.5,41.1762704,-1.442841686,-0.668877905,-0.343395388,-1.177728893,-0.995510929,-0.311029954
4/5/2017,2017,95,f,V79,0,-1.872081859,-1.607598053,173.75,9050.428571,low,8.5,41.1762704,-1.442841686,-0.668877905,-0.343395388,-1.177728893,-0.995510929,-0.311029954
4/5/2017,2017,95,h,V79,0,-1.872081859,-1.607598053,173.75,9050.428571,low,8.5,41.1762704,-1.442841686,-0.668877905,-0.343395388,-1.177728893,-0.995510929,-0.311029954
4/5/2017,2017,95,e,V15,0,-1.872081859,-1.607598053,173.75,9050.428571,low,8.5,41.1762704,-1.442841686,-0.668877905,-0.343395388,-1.177728893,-0.995510929,-0.311029954
4/6/2017,2017,96,e,V28,0,-4.791631841,2.576490531,2963.764706,16075.28571,high,8.638095238,122.5702497,-1.390609865,-1.569812083,1.034697304,-0.826134601,-0.968121151,-0.225477645
4/6/2017,2017,96,f,V88,0,-4.791631841,2.576490531,2963.764706,16075.28571,high,8.638095238,122.5702497,-1.390609865,-1.569812083,1.034697304,-0.826134601,-0.968121151,-0.225477645
4/6/2017,2017,96,b,V28,0,-4.791631841,2.576490531,2963.764706,16075.28571,high,8.638095238,122.5702497,-1.390609865,-1.569812083,1.034697304,-0.826134601,-0.968121151,-0.225477645
4/6/2017,2017,96,c,V28,0,-4.791631841,2.576490531,2963.764706,16075.28571,high,8.638095238,122.5702497,-1.390609865,-1.569812083,1.034697304,-0.826134601,-0.968121151,-0.225477645
4/6/2017,2017,96,h,V88,0,-4.791631841,2.576490531,2963.764706,16075.28571,high,8.638095238,122.5702497,-1.390609865,-1.569812083,1.034697304,-0.826134601,-0.968121151,-0.225477645
4/6/2017,2017,96,d,V28,0,-4.791631841,2.576490531,2963.764706,16075.28571,high,8.638095238,122.5702497,-1.390609865,-1.569812083,1.034697304,-0.826134601,-0.968121151,-0.225477645
4/6/2017,2017,96,g,V88,0,-4.791631841,2.576490531,2963.764706,16075.28571,high,8.638095238,122.5702497,-1.390609865,-1.569812083,1.034697304,-0.826134601,-0.968121151,-0.225477645
4/6/2017,2017,96,a,V28,0,-4.791631841,2.576490531,2963.764706,16075.28571,high,8.638095238,122.5702497,-1.390609865,-1.569812083,1.034697304,-0.826134601,-0.968121151,-0.225477645
4/6/2017,2017,96,j,V88,0,-4.791631841,2.576490531,2963.764706,16075.28571,high,8.638095238,122.5702497,-1.390609865,-1.569812083,1.034697304,-0.826134601,-0.968121151,-0.225477645
4/6/2017,2017,96,k,V88,0,-4.791631841,2.576490531,2963.764706,16075.28571,high,8.638095238,122.5702497,-1.390609865,-1.569812083,1.034697304,-0.826134601,-0.968121151,-0.225477645
4/6/2017,2017,96,i,V88,0,-4.791631841,2.576490531,2963.764706,16075.28571,high,8.638095238,122.5702497,-1.390609865,-1.569812083,1.034697304,-0.826134601,-0.968121151,-0.225477645
4/7/2017,2017,97,c,V19,0,3.479154771,4.103203096,18645.75,16069.75,high,10.98125,70.89514,-1.338378043,0.982442334,1.537543118,1.150090299,-0.503380369,-0.27979278
4/7/2017,2017,97,b,V19,0,3.479154771,4.103203096,18645.75,16069.75,high,10.98125,70.89514,-1.338378043,0.982442334,1.537543118,1.150090299,-0.503380369,-0.27979278
4/7/2017,2017,97,e,V19,0,3.479154771,4.103203096,18645.75,16069.75,high,10.98125,70.89514,-1.338378043,0.982442334,1.537543118,1.150090299,-0.503380369,-0.27979278
4/7/2017,2017,97,j,V83,0,3.479154771,4.103203096,18645.75,16069.75,high,10.98125,70.89514,-1.338378043,0.982442334,1.537543118,1.150090299,-0.503380369,-0.27979278
4/7/2017,2017,97,h,V83,0,3.479154771,4.103203096,18645.75,16069.75,high,10.98125,70.89514,-1.338378043,0.982442334,1.537543118,1.150090299,-0.503380369,-0.27979278
4/7/2017,2017,97,d,V19,0,3.479154771,4.103203096,18645.75,16069.75,high,10.98125,70.89514,-1.338378043,0.982442334,1.537543118,1.150090299,-0.503380369,-0.27979278
4/7/2017,2017,97,f,V83,0,3.479154771,4.103203096,18645.75,16069.75,high,10.98125,70.89514,-1.338378043,0.982442334,1.537543118,1.150090299,-0.503380369,-0.27979278
4/7/2017,2017,97,a,V19,0,3.479154771,4.103203096,18645.75,16069.75,high,10.98125,70.89514,-1.338378043,0.982442334,1.537543118,1.150090299,-0.503380369,-0.27979278
4/7/2017,2017,97,k,V83,0,3.479154771,4.103203096,18645.75,16069.75,high,10.98125,70.89514,-1.338378043,0.982442334,1.537543118,1.150090299,-0.503380369,-0.27979278
4/7/2017,2017,97,i,V83,1,3.479154771,4.103203096,18645.75,16069.75,high,10.98125,70.89514,-1.338378043,0.982442334,1.537543118,1.150090299,-0.503380369,-0.27979278
4/7/2017,2017,97,g,V83,0,3.479154771,4.103203096,18645.75,16069.75,high,10.98125,70.89514,-1.338378043,0.982442334,1.537543118,1.150090299,-0.503380369,-0.27979278
4/10/2017,2017,100,g,V41,0,0.872331078,3.282885435,10234.54545,16068.2,high,13.06666667,206.9298434,-1.181682579,0.178011317,1.267359122,0.090120432,-0.089759301,-0.136808212
4/10/2017,2017,100,f,V41,0,0.872331078,3.282885435,10234.54545,16068.2,high,13.06666667,206.9298434,-1.181682579,0.178011317,1.267359122,0.090120432,-0.089759301,-0.136808212
4/10/2017,2017,100,b,V32,0,0.872331078,3.282885435,10234.54545,16068.2,high,13.06666667,206.9298434,-1.181682579,0.178011317,1.267359122,0.090120432,-0.089759301,-0.136808212
4/10/2017,2017,100,i,V41,0,0.872331078,3.282885435,10234.54545,16068.2,high,13.06666667,206.9298434,-1.181682579,0.178011317,1.267359122,0.090120432,-0.089759301,-0.136808212
4/10/2017,2017,100,a,V32,0,0.872331078,3.282885435,10234.54545,16068.2,high,13.06666667,206.9298434,-1.181682579,0.178011317,1.267359122,0.090120432,-0.089759301,-0.136808212
4/10/2017,2017,100,h,V41,0,0.872331078,3.282885435,10234.54545,16068.2,high,13.06666667,206.9298434,-1.181682579,0.178011317,1.267359122,0.090120432,-0.089759301,-0.136808212
4/10/2017,2017,100,e,V32,0,0.872331078,3.282885435,10234.54545,16068.2,high,13.06666667,206.9298434,-1.181682579,0.178011317,1.267359122,0.090120432,-0.089759301,-0.136808212
4/10/2017,2017,100,d,V32,0,0.872331078,3.282885435,10234.54545,16068.2,high,13.06666667,206.9298434,-1.181682579,0.178011317,1.267359122,0.090120432,-0.089759301,-0.136808212
4/10/2017,2017,100,j,V41,0,0.872331078,3.282885435,10234.54545,16068.2,high,13.06666667,206.9298434,-1.181682579,0.178011317,1.267359122,0.090120432,-0.089759301,-0.136808212
4/10/2017,2017,100,c,V32,0,0.872331078,3.282885435,10234.54545,16068.2,high,13.06666667,206.9298434,-1.181682579,0.178011317,1.267359122,0.090120432,-0.089759301,-0.136808212
4/10/2017,2017,100,k,V41,0,0.872331078,3.282885435,10234.54545,16068.2,high,13.06666667,206.9298434,-1.181682579,0.178011317,1.267359122,0.090120432,-0.089759301,-0.136808212
4/11/2017,2017,101,j,V84,0,0.489290911,3.480357934,12849.09091,16068.2,high,17.02,155.3184499,-1.129450758,0.059810231,1.332399668,0.419602302,0.694343932,-0.191056375
4/11/2017,2017,101,h,V84,0,0.489290911,3.480357934,12849.09091,16068.2,high,17.02,155.3184499,-1.129450758,0.059810231,1.332399668,0.419602302,0.694343932,-0.191056375
4/11/2017,2017,101,i,V84,0,0.489290911,3.480357934,12849.09091,16068.2,high,17.02,155.3184499,-1.129450758,0.059810231,1.332399668,0.419602302,0.694343932,-0.191056375
4/11/2017,2017,101,k,V84,0,0.489290911,3.480357934,12849.09091,16068.2,high,17.02,155.3184499,-1.129450758,0.059810231,1.332399668,0.419602302,0.694343932,-0.191056375
4/11/2017,2017,101,f,V84,0,0.489290911,3.480357934,12849.09091,16068.2,high,17.02,155.3184499,-1.129450758,0.059810231,1.332399668,0.419602302,0.694343932,-0.191056375
4/11/2017,2017,101,d,V91,0,0.489290911,3.480357934,12849.09091,16068.2,high,17.02,155.3184499,-1.129450758,0.059810231,1.332399668,0.419602302,0.694343932,-0.191056375
4/11/2017,2017,101,e,V91,0,0.489290911,3.480357934,12849.09091,16068.2,high,17.02,155.3184499,-1.129450758,0.059810231,1.332399668,0.419602302,0.694343932,-0.191056375
4/11/2017,2017,101,b,V91,0,0.489290911,3.480357934,12849.09091,16068.2,high,17.02,155.3184499,-1.129450758,0.059810231,1.332399668,0.419602302,0.694343932,-0.191056375
4/11/2017,2017,101,g,V84,1,0.489290911,3.480357934,12849.09091,16068.2,high,17.02,155.3184499,-1.129450758,0.059810231,1.332399668,0.419602302,0.694343932,-0.191056375
4/11/2017,2017,101,c,V91,0,0.489290911,3.480357934,12849.09091,16068.2,high,17.02,155.3184499,-1.129450758,0.059810231,1.332399668,0.419602302,0.694343932,-0.191056375
4/11/2017,2017,101,a,V91,1,0.489290911,3.480357934,12849.09091,16068.2,high,17.02,155.3184499,-1.129450758,0.059810231,1.332399668,0.419602302,0.694343932,-0.191056375
4/12/2017,2017,102,a,V15,0,-1.255829847,0.659427652,16422.30769,16068.2,high,15.40666667,109.145853,-1.077218937,-0.478710755,0.403283726,0.869894777,0.374355766,-0.23958788
4/12/2017,2017,102,b,V15,0,-1.255829847,0.659427652,16422.30769,16068.2,high,15.40666667,109.145853,-1.077218937,-0.478710755,0.403283726,0.869894777,0.374355766,-0.23958788
4/12/2017,2017,102,k,V84,0,-1.255829847,0.659427652,16422.30769,16068.2,high,15.40666667,109.145853,-1.077218937,-0.478710755,0.403283726,0.869894777,0.374355766,-0.23958788
4/12/2017,2017,102,h,V84,0,-1.255829847,0.659427652,16422.30769,16068.2,high,15.40666667,109.145853,-1.077218937,-0.478710755,0.403283726,0.869894777,0.374355766,-0.23958788
4/12/2017,2017,102,i,V84,0,-1.255829847,0.659427652,16422.30769,16068.2,high,15.40666667,109.145853,-1.077218937,-0.478710755,0.403283726,0.869894777,0.374355766,-0.23958788
4/12/2017,2017,102,e,V15,0,-1.255829847,0.659427652,16422.30769,16068.2,high,15.40666667,109.145853,-1.077218937,-0.478710755,0.403283726,0.869894777,0.374355766,-0.23958788
4/12/2017,2017,102,g,V84,0,-1.255829847,0.659427652,16422.30769,16068.2,high,15.40666667,109.145853,-1.077218937,-0.478710755,0.403283726,0.869894777,0.374355766,-0.23958788
4/12/2017,2017,102,f,V84,0,-1.255829847,0.659427652,16422.30769,16068.2,high,15.40666667,109.145853,-1.077218937,-0.478710755,0.403283726,0.869894777,0.374355766,-0.23958788
4/12/2017,2017,102,d,V15,0,-1.255829847,0.659427652,16422.30769,16068.2,high,15.40666667,109.145853,-1.077218937,-0.478710755,0.403283726,0.869894777,0.374355766,-0.23958788
4/12/2017,2017,102,j,V84,0,-1.255829847,0.659427652,16422.30769,16068.2,high,15.40666667,109.145853,-1.077218937,-0.478710755,0.403283726,0.869894777,0.374355766,-0.23958788
4/12/2017,2017,102,c,V15,0,-1.255829847,0.659427652,16422.30769,16068.2,high,15.40666667,109.145853,-1.077218937,-0.478710755,0.403283726,0.869894777,0.374355766,-0.23958788
4/13/2017,2017,103,h,V84,0,0.832980283,-3.668207708,22000,16068.2,high,15.16,36.41947773,-1.024987115,0.165868187,-1.022088262,1.572788844,0.325431955,-0.316029766
4/13/2017,2017,103,a,V28,0,0.832980283,-3.668207708,22000,16068.2,high,15.16,36.41947773,-1.024987115,0.165868187,-1.022088262,1.572788844,0.325431955,-0.316029766
4/13/2017,2017,103,d,V28,0,0.832980283,-3.668207708,22000,16068.2,high,15.16,36.41947773,-1.024987115,0.165868187,-1.022088262,1.572788844,0.325431955,-0.316029766
4/13/2017,2017,103,b,V28,0,0.832980283,-3.668207708,22000,16068.2,high,15.16,36.41947773,-1.024987115,0.165868187,-1.022088262,1.572788844,0.325431955,-0.316029766
4/13/2017,2017,103,i,V84,0,0.832980283,-3.668207708,22000,16068.2,high,15.16,36.41947773,-1.024987115,0.165868187,-1.022088262,1.572788844,0.325431955,-0.316029766
4/13/2017,2017,103,j,V84,0,0.832980283,-3.668207708,22000,16068.2,high,15.16,36.41947773,-1.024987115,0.165868187,-1.022088262,1.572788844,0.325431955,-0.316029766
4/13/2017,2017,103,g,V84,0,0.832980283,-3.668207708,22000,16068.2,high,15.16,36.41947773,-1.024987115,0.165868187,-1.022088262,1.572788844,0.325431955,-0.316029766
4/13/2017,2017,103,e,V28,0,0.832980283,-3.668207708,22000,16068.2,high,15.16,36.41947773,-1.024987115,0.165868187,-1.022088262,1.572788844,0.325431955,-0.316029766
4/13/2017,2017,103,k,V84,0,0.832980283,-3.668207708,22000,16068.2,high,15.16,36.41947773,-1.024987115,0.165868187,-1.022088262,1.572788844,0.325431955,-0.316029766
4/13/2017,2017,103,f,V84,0,0.832980283,-3.668207708,22000,16068.2,high,15.16,36.41947773,-1.024987115,0.165868187,-1.022088262,1.572788844,0.325431955,-0.316029766
4/13/2017,2017,103,c,V28,0,0.832980283,-3.668207708,22000,16068.2,high,15.16,36.41947773,-1.024987115,0.165868187,-1.022088262,1.572788844,0.325431955,-0.316029766
4/14/2017,2017,104,g,V83,0,0.928479533,-3.261302314,15883.07692,16068.2,high,13.26666667,8.863640182,-0.972755294,0.195337981,-0.888067832,0.801941564,-0.050091347,-0.344993401
4/14/2017,2017,104,f,V83,0,0.928479533,-3.261302314,15883.07692,16068.2,high,13.26666667,8.863640182,-0.972755294,0.195337981,-0.888067832,0.801941564,-0.050091347,-0.344993401
4/14/2017,2017,104,h,V83,0,0.928479533,-3.261302314,15883.07692,16068.2,high,13.26666667,8.863640182,-0.972755294,0.195337981,-0.888067832,0.801941564,-0.050091347,-0.344993401
4/14/2017,2017,104,e,V19,0,0.928479533,-3.261302314,15883.07692,16068.2,high,13.26666667,8.863640182,-0.972755294,0.195337981,-0.888067832,0.801941564,-0.050091347,-0.344993401
4/14/2017,2017,104,d,V19,0,0.928479533,-3.261302314,15883.07692,16068.2,high,13.26666667,8.863640182,-0.972755294,0.195337981,-0.888067832,0.801941564,-0.050091347,-0.344993401
4/14/2017,2017,104,i,V83,0,0.928479533,-3.261302314,15883.07692,16068.2,high,13.26666667,8.863640182,-0.972755294,0.195337981,-0.888067832,0.801941564,-0.050091347,-0.344993401
4/14/2017,2017,104,a,V19,0,0.928479533,-3.261302314,15883.07692,16068.2,high,13.26666667,8.863640182,-0.972755294,0.195337981,-0.888067832,0.801941564,-0.050091347,-0.344993401
4/14/2017,2017,104,c,V19,0,0.928479533,-3.261302314,15883.07692,16068.2,high,13.26666667,8.863640182,-0.972755294,0.195337981,-0.888067832,0.801941564,-0.050091347,-0.344993401
4/14/2017,2017,104,b,V19,0,0.928479533,-3.261302314,15883.07692,16068.2,high,13.26666667,8.863640182,-0.972755294,0.195337981,-0.888067832,0.801941564,-0.050091347,-0.344993401
4/14/2017,2017,104,k,V83,0,0.928479533,-3.261302314,15883.07692,16068.2,high,13.26666667,8.863640182,-0.972755294,0.195337981,-0.888067832,0.801941564,-0.050091347,-0.344993401
4/14/2017,2017,104,j,V83,0,0.928479533,-3.261302314,15883.07692,16068.2,high,13.26666667,8.863640182,-0.972755294,0.195337981,-0.888067832,0.801941564,-0.050091347,-0.344993401
4/16/2017,2017,106,e,V22,0,0.713363353,3.608965699,6256.181818,16068.2,high,16.18666667,139.054257,-0.868291651,0.128955998,1.374758575,-0.411228162,0.529060789,-0.208151488
4/16/2017,2017,106,d,V22,0,0.713363353,3.608965699,6256.181818,16068.2,high,16.18666667,139.054257,-0.868291651,0.128955998,1.374758575,-0.411228162,0.529060789,-0.208151488
4/16/2017,2017,106,a,V22,0,0.713363353,3.608965699,6256.181818,16068.2,high,16.18666667,139.054257,-0.868291651,0.128955998,1.374758575,-0.411228162,0.529060789,-0.208151488
4/16/2017,2017,106,c,V22,0,0.713363353,3.608965699,6256.181818,16068.2,high,16.18666667,139.054257,-0.868291651,0.128955998,1.374758575,-0.411228162,0.529060789,-0.208151488
4/16/2017,2017,106,b,V22,0,0.713363353,3.608965699,6256.181818,16068.2,high,16.18666667,139.054257,-0.868291651,0.128955998,1.374758575,-0.411228162,0.529060789,-0.208151488
4/17/2017,2017,107,d,V32,0,5.815660802,-0.114654201,13639.76923,16069.75,high,23.125,81.54018502,-0.81605983,1.703456926,0.148328191,0.519242631,1.905208242,-0.268603891
4/17/2017,2017,107,b,V32,0,5.815660802,-0.114654201,13639.76923,16069.75,high,23.125,81.54018502,-0.81605983,1.703456926,0.148328191,0.519242631,1.905208242,-0.268603891
4/17/2017,2017,107,a,V32,0,5.815660802,-0.114654201,13639.76923,16069.75,high,23.125,81.54018502,-0.81605983,1.703456926,0.148328191,0.519242631,1.905208242,-0.268603891
4/17/2017,2017,107,e,V32,0,5.815660802,-0.114654201,13639.76923,16069.75,high,23.125,81.54018502,-0.81605983,1.703456926,0.148328191,0.519242631,1.905208242,-0.268603891
4/17/2017,2017,107,f,V41,0,5.815660802,-0.114654201,13639.76923,16069.75,high,23.125,81.54018502,-0.81605983,1.703456926,0.148328191,0.519242631,1.905208242,-0.268603891
4/17/2017,2017,107,c,V32,0,5.815660802,-0.114654201,13639.76923,16069.75,high,23.125,81.54018502,-0.81605983,1.703456926,0.148328191,0.519242631,1.905208242,-0.268603891
4/17/2017,2017,107,h,V41,0,5.815660802,-0.114654201,13639.76923,16069.75,high,23.125,81.54018502,-0.81605983,1.703456926,0.148328191,0.519242631,1.905208242,-0.268603891
4/17/2017,2017,107,i,V41,0,5.815660802,-0.114654201,13639.76923,16069.75,high,23.125,81.54018502,-0.81605983,1.703456926,0.148328191,0.519242631,1.905208242,-0.268603891
4/17/2017,2017,107,g,V41,0,5.815660802,-0.114654201,13639.76923,16069.75,high,23.125,81.54018502,-0.81605983,1.703456926,0.148328191,0.519242631,1.905208242,-0.268603891
4/17/2017,2017,107,j,V41,0,5.815660802,-0.114654201,13639.76923,16069.75,high,23.125,81.54018502,-0.81605983,1.703456926,0.148328191,0.519242631,1.905208242,-0.268603891
4/17/2017,2017,107,k,V41,0,5.815660802,-0.114654201,13639.76923,16069.75,high,23.125,81.54018502,-0.81605983,1.703456926,0.148328191,0.519242631,1.905208242,-0.268603891
4/18/2017,2017,108,d,V91,0,0.910035365,-6.00672467,15292.69231,16068.2,high,15.72666667,15.16237284,-0.763828008,0.189646357,-1.7923141,0.727542007,0.437824493,-0.338372873
4/18/2017,2017,108,a,V91,0,0.910035365,-6.00672467,15292.69231,16068.2,high,15.72666667,15.16237284,-0.763828008,0.189646357,-1.7923141,0.727542007,0.437824493,-0.338372873
4/18/2017,2017,108,i,V84,0,0.910035365,-6.00672467,15292.69231,16068.2,high,15.72666667,15.16237284,-0.763828008,0.189646357,-1.7923141,0.727542007,0.437824493,-0.338372873
4/18/2017,2017,108,h,V84,0,0.910035365,-6.00672467,15292.69231,16068.2,high,15.72666667,15.16237284,-0.763828008,0.189646357,-1.7923141,0.727542007,0.437824493,-0.338372873
4/18/2017,2017,108,k,V84,1,0.910035365,-6.00672467,15292.69231,16068.2,high,15.72666667,15.16237284,-0.763828008,0.189646357,-1.7923141,0.727542007,0.437824493,-0.338372873
4/18/2017,2017,108,e,V91,0,0.910035365,-6.00672467,15292.69231,16068.2,high,15.72666667,15.16237284,-0.763828008,0.189646357,-1.7923141,0.727542007,0.437824493,-0.338372873
4/18/2017,2017,108,c,V91,1,0.910035365,-6.00672467,15292.69231,16068.2,high,15.72666667,15.16237284,-0.763828008,0.189646357,-1.7923141,0.727542007,0.437824493,-0.338372873
4/18/2017,2017,108,j,V84,0,0.910035365,-6.00672467,15292.69231,16068.2,high,15.72666667,15.16237284,-0.763828008,0.189646357,-1.7923141,0.727542007,0.437824493,-0.338372873
4/18/2017,2017,108,f,V84,0,0.910035365,-6.00672467,15292.69231,16068.2,high,15.72666667,15.16237284,-0.763828008,0.189646357,-1.7923141,0.727542007,0.437824493,-0.338372873
4/18/2017,2017,108,g,V84,0,0.910035365,-6.00672467,15292.69231,16068.2,high,15.72666667,15.16237284,-0.763828008,0.189646357,-1.7923141,0.727542007,0.437824493,-0.338372873
